,id,overview,title,release_date,vote_average,vote_count
4172,511987,"When a huge hurricane hits her hometown in Florida, Haley ignores evacuation orders to look for her father. After finding him badly wounded, both are trapped by the flood. With virtually no time to escape the storm, they discover that rising water levels are the least of their problems.",Crawl,2019-07-10,6.328,3418
4173,8845,"A disgruntled ex-CIA operative, his assistant and their assembled group of terrorists seize a battleship with nuclear blackmail in mind. They've planned for every contingency but ignore the ship's cook, former Navy SEAL Casey Ryback—an error that could be fatal.",Under Siege,1992-10-08,6.312,1755
4174,1357449,"A fiery young motorcycle racer throws away his shot at the junior championship in a reckless crash, only to receive a surprise offer from a top Moto2 team that gives him a chance at redemption. But to claim it, he must train under his estranged father, a disgraced former world champion haunted by a tragic past. As the father and son battle personal demons, media scrutiny, and a ruthless racing circuit, their fractured bond is pushed to the limit by ambition, love, and the unforgiving speed of the sport. With a wildcard entry into MotoGP on the line, they must confront the wreckage of their relationship to seize a future—on and off the track.",Ídolos,2026-01-23,7.1,50
4175,2976,"Pleasantly plump teenager Tracy Turnblad auditions to be on Baltimore's most popular dance show - The Corny Collins Show - and lands a prime spot. Through her newfound fame, she becomes determined to help her friends and end the racial segregation that has been a staple of the show.",Hairspray,2007-07-19,6.666,2643
4176,378303,,"Le Président, sa femme et moi !",2010-06-24,2.0,1
4177,9671,"When a New York reporter plucks crocodile hunter Mick Dundee from the Australian Outback for a visit to the Big Apple, it's a clash of cultures and a recipe for good-natured comedy as naïve Dundee negotiates the concrete jungle. He proves that his instincts are quite useful in the city and adeptly handles everything from wily muggers to high-society snoots without breaking a sweat.",Crocodile Dundee,1986-09-26,6.451,2151
4178,988078,"After a year of long-distance, Raquel and Ares reunite on a steamy beach trip. Faced with fresh flirtations and insecurities, will their love prevail?",Through My Window: Across the Sea,2023-06-23,6.567,973
4179,486589,"Princes who have been turned into Dwarfs seek the red shoes of a lady in order to break the spell, although it will not be easy.",Red Shoes and the Seven Dwarfs,2019-07-25,7.683,1141
4180,988078,"After a year of long-distance, Raquel and Ares reunite on a steamy beach trip. Faced with fresh flirtations and insecurities, will their love prevail?",Through My Window: Across the Sea,2023-06-23,6.567,973
4181,486589,"Princes who have been turned into Dwarfs seek the red shoes of a lady in order to break the spell, although it will not be easy.",Red Shoes and the Seven Dwarfs,2019-07-25,7.683,1141
4182,30421,"A naïve young tax collector for the imperial government winds up spending the night in a haunted temple. There he falls in love with a beautiful woman who, unfortunately, is dead. With the aid of a powerful Daoist Swordsman, he must defeat undead hordes, overcome a sinister Tree Demoness, and descend to the pits of hell, to fight for the spirit he loves.",A Chinese Ghost Story,1987-07-18,7.3,340
4183,522402,"On a post-apocalyptic Earth, a robot, built to protect the life of his dying creator's beloved dog, learns about life, love, friendship, and what it means to be human.",Finch,2021-11-04,7.813,4068
4184,1488506,"In Lezgi beliefs, Hal is an unfortunate woman who wanders in the forest, does not get along with people, and has long hair that hangs on the ground. According to legend, she went crazy and went to the steppes after experiencing a tragedy in her family. Although she does not harm people, her presence always creates fear and horror.",HAL,2025-03-27,0.0,0
4185,860,"High school student David Lightman has a talent for hacking. But while trying to hack into a computer system to play unreleased video games, he unwittingly taps into the Department of Defense's war computer and initiates a confrontation of global proportions. Together with his friend and a wizardly computer genius, David must race against time to outwit his opponent and prevent a nuclear Armageddon.",WarGames,1983-06-03,7.07,2199
4186,1612566,Pink film by Kinya Ogawa,Cheating Wife: Crossing the Valley of Sex,1978-03-21,2.0,1
4187,654974,"After being left at home by himself for the holidays, 10-year-old Max Mercer must work to defend his home from a married couple who tries to steal back a valuable heirloom.",Home Sweet Home Alone,2021-11-11,4.842,703
4188,18912,"A killer is released from prison and breaks into a remote home to kill a woman, her handicapped son and her pretty daughter.",Angst,1983-01-01,7.06,430
4189,10664,"The action continues from [REC], with the medical officer and a SWAT team outfitted with video cameras are sent into the sealed off apartment to control the situation.",[REC]²,2009-09-15,6.63,2218
4190,487558,"Colorado Springs, late 1970s. Ron Stallworth, an African American police officer, and Flip Zimmerman, his Jewish colleague, run an undercover operation to infiltrate the Ku Klux Klan.",BlacKkKlansman,2018-08-09,7.489,8155
4191,22164,"In Los Angeles, an ex-con takes the underground fighting world by storm in his quest to fulfill a promise to a dead friend.",Blood and Bone,2009-02-07,7.361,907
4192,11683,"The living dead have taken over the world, and the remaining humans live in a walled city to protect themselves as they cope with the situation.",Land of the Dead,2005-06-18,6.261,1829
4193,369885,"In 1942, an intelligence officer in North Africa encounters a female French Resistance fighter on a deadly mission behind enemy lines. When they reunite in London, their relationship is tested by the pressures of war.",Allied,2016-11-23,6.806,4833
4194,1576203,"Aisyah, an Indonesian student in Singapore brimming with dreams yet guarding her heart behind the wounds of her childhood, is unexpectedly drawn by fate to Liam, an older student whose warmth is wrapped in mystery and shadowed by unspoken sorrow. Their encounter in the Lion City slowly awakens a fragile hope, as if two souls that once recognized each other in silence have finally found their path. But just as love begins to weave its possibilities, Aisyah’s childhood friend—a young man who has long loved her in quiet devotion—arrives in Singapore, unsettling the delicate balance between them. The three are soon caught in an unusual love triangle, a swirling tempest of emotion that demands courage to choose and promises heartbreak for the heart left unanswered.",Ahlan Singapore,2026-02-05,6.5,2
4195,256393,The story is of a veteran hussar in the Austrian army in the first half of the 19th century who sits in the village inn regaling his listeners with fantastic tales of heroism,János Háry,1983-09-20,7.9,5
4196,1235332,"After her father's death, a recluse runaway returns home to face her former life.","Dear Kate,",2024-07-29,5.5,2
4197,8856,"Summoned by his dying father, Miyagi returns to his homeland of Okinawa, with Daniel, after a 40-year exile. There he must confront Yukie, the love of his youth, and Sato, his former best friend turned vengeful rival. Sato is bent on a fight to the death, even if it means the destruction of their village. Daniel finds his own love in Yukia's niece, Kumiko, and his own enemy in Sato's nephew, the vicious Chozen. Now, far away from the tournaments, cheering crowds and safety of home, Daniel will face his greatest challenge ever when the cost of honor is life itself.",The Karate Kid Part II,1986-06-18,6.349,2514
4198,243688,"A family's suburban home is invaded by angry spirits. When the terrifying apparitions escalate their attacks and take the youngest daughter, the family must come together to rescue her.",Poltergeist,2015-05-20,5.225,2412
4199,1121545,,Tiempos muertos,2017-01-01,5.0,1
4200,243688,"A family's suburban home is invaded by angry spirits. When the terrifying apparitions escalate their attacks and take the youngest daughter, the family must come together to rescue her.",Poltergeist,2015-05-20,5.225,2412
